dataset,feature,family,complete,accepted,exclusion_reason,mask,raw_descriptors,filtered_descriptors,filtered_descriptor_count
ST002081,TAG58:6-FA18:1,TAG,True,True,accepted,4.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:6;total_carbon:58;total_unsaturation:6,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:6;total_carbon:58;total_unsaturation:6,7
ST002081,TAG58:6-FA20:4,TAG,True,True,accepted,2.0,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:6;total_carbon:58;total_unsaturation:6,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:6;total_carbon:58;total_unsaturation:6,7
ST002081,TAG58:6-FA22:4,TAG,True,True,accepted,2.0,acyl:22:4;chain_carbon:22;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:6;total_carbon:58;total_unsaturation:6,acyl:22:4;chain_carbon:22;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:6;total_carbon:58;total_unsaturation:6,7
ST002081,TAG58:6-FA22:5,TAG,True,True,accepted,1.0,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:6;total_carbon:58;total_unsaturation:6,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:6;total_carbon:58;total_unsaturation:6,7
ST002081,TAG58:7-FA16:0,TAG,True,True,accepted,3.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,7
ST002081,TAG58:7-FA18:0,TAG,True,True,accepted,0.0,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,7
ST002081,TAG58:7-FA18:1,TAG,True,True,accepted,4.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,7
ST002081,TAG58:7-FA18:2,TAG,True,True,accepted,1.0,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,7
ST002081,TAG58:7-FA20:4,TAG,True,True,accepted,1.0,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,7
ST002081,TAG58:7-FA22:4,TAG,True,True,accepted,2.0,acyl:22:4;chain_carbon:22;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,acyl:22:4;chain_carbon:22;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,7
ST002081,TAG58:7-FA22:5,TAG,True,True,accepted,3.0,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,7
ST002081,TAG58:7-FA22:6,TAG,True,True,accepted,4.0,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:7;total_carbon:58;total_unsaturation:7,7
ST002081,TAG58:8-FA18:1,TAG,True,True,accepted,2.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:8;total_carbon:58;total_unsaturation:8,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:8;total_carbon:58;total_unsaturation:8,7
ST002081,TAG58:8-FA18:2,TAG,True,True,accepted,0.0,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:8;total_carbon:58;total_unsaturation:8,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:8;total_carbon:58;total_unsaturation:8,7
ST002081,TAG58:8-FA20:3,TAG,True,True,accepted,3.0,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:8;total_carbon:58;total_unsaturation:8,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:8;total_carbon:58;total_unsaturation:8,7
ST002081,TAG58:8-FA20:4,TAG,True,True,accepted,1.0,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:8;total_carbon:58;total_unsaturation:8,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:8;total_carbon:58;total_unsaturation:8,7
ST002081,TAG58:8-FA22:5,TAG,True,True,accepted,0.0,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:8;total_carbon:58;total_unsaturation:8,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:8;total_carbon:58;total_unsaturation:8,7
ST002081,TAG58:8-FA22:6,TAG,True,True,accepted,2.0,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:8;total_carbon:58;total_unsaturation:8,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:8;total_carbon:58;total_unsaturation:8,7
ST002081,TAG58:9-FA18:1,TAG,True,True,accepted,2.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:9;total_carbon:58;total_unsaturation:9,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:9;total_carbon:58;total_unsaturation:9,7
ST002081,TAG58:9-FA18:2,TAG,True,True,accepted,0.0,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:9;total_carbon:58;total_unsaturation:9,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:9;total_carbon:58;total_unsaturation:9,7
ST002081,TAG58:9-FA20:4,TAG,True,True,accepted,4.0,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:9;total_carbon:58;total_unsaturation:9,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:9;total_carbon:58;total_unsaturation:9,7
ST002081,TAG58:9-FA22:5,TAG,True,True,accepted,1.0,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:9;total_carbon:58;total_unsaturation:9,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:9;total_carbon:58;total_unsaturation:9,7
ST002081,TAG58:9-FA22:6,TAG,True,True,accepted,2.0,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:9;total_carbon:58;total_unsaturation:9,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:9;total_carbon:58;total_unsaturation:9,7
ST002081,TAG60:10-FA22:5,TAG,True,True,accepted,1.0,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:10;total_carbon:60;total_unsaturation:10,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:10;total_unsaturation:10,6
ST002081,TAG60:10-FA22:6,TAG,True,True,accepted,1.0,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:10;total_carbon:60;total_unsaturation:10,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:10;total_unsaturation:10,6
ST002081,TAG60:11-FA22:5,TAG,False,False,incomplete_across_eligible_samples,,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:11;total_carbon:60;total_unsaturation:11,,0
ST002081,TAG60:11-FA22:6,TAG,True,True,accepted,1.0,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:11;total_carbon:60;total_unsaturation:11,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG,4
ST002081,TAG60:12-FA22:6,TAG,False,False,incomplete_across_eligible_samples,,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:12;total_carbon:60;total_unsaturation:12,,0
ST000818,CE(16:0); [M+NH4]+@10.93,CE,True,True,accepted,1.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:CE;family_unsaturation:CE:0;total_carbon:16;total_unsaturation:0,chain_unsaturation:0;family:CE;total_unsaturation:0,3
ST000818,CE(16:1); [M+NH4]+@10.63,CE,True,True,accepted,4.0,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:CE;family_unsaturation:CE:1;total_carbon:16;total_unsaturation:1,chain_unsaturation:1;family:CE;total_unsaturation:1,3
ST000818,CE(17:1); [M+NH4]+@10.82,CE,True,True,accepted,3.0,acyl:17:1;chain_carbon:17;chain_unsaturation:1;family:CE;family_unsaturation:CE:1;total_carbon:17;total_unsaturation:1,chain_unsaturation:1;family:CE;total_unsaturation:1,3
ST000818,CE(18:1); [M+NH4]+@10.88,CE,True,True,accepted,3.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:CE;family_unsaturation:CE:1;total_carbon:18;total_unsaturation:1,chain_carbon:18;chain_unsaturation:1;family:CE;total_carbon:18;total_unsaturation:1,5
ST000818,CE(18:2); [M+NH4]+@10.70,CE,True,True,accepted,0.0,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:CE;family_unsaturation:CE:2;total_carbon:18;total_unsaturation:2,chain_carbon:18;chain_unsaturation:2;family:CE;total_carbon:18;total_unsaturation:2,5
ST000818,CE(18:3); [M+NH4]+@10.46,CE,True,True,accepted,1.0,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:CE;family_unsaturation:CE:3;total_carbon:18;total_unsaturation:3,chain_carbon:18;chain_unsaturation:3;family:CE;total_carbon:18;total_unsaturation:3,5
ST000818,CE(20:1); [M+NH4]+@11.23,CE,True,True,accepted,2.0,acyl:20:1;chain_carbon:20;chain_unsaturation:1;family:CE;family_unsaturation:CE:1;total_carbon:20;total_unsaturation:1,chain_carbon:20;chain_unsaturation:1;family:CE;total_carbon:20;total_unsaturation:1,5
ST000818,CE(20:2); [M+NH4]+@11.03,CE,True,True,accepted,0.0,acyl:20:2;chain_carbon:20;chain_unsaturation:2;family:CE;family_unsaturation:CE:2;total_carbon:20;total_unsaturation:2,chain_carbon:20;chain_unsaturation:2;family:CE;total_carbon:20;total_unsaturation:2,5
ST000818,CE(20:3); [M+NH4]+@10.73,CE,True,True,accepted,3.0,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:CE;family_unsaturation:CE:3;total_carbon:20;total_unsaturation:3,chain_carbon:20;chain_unsaturation:3;family:CE;total_carbon:20;total_unsaturation:3,5
ST000818,CE(20:4); [M+NH4]+@10.51,CE,True,True,accepted,1.0,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:CE;family_unsaturation:CE:4;total_carbon:20;total_unsaturation:4,chain_carbon:20;chain_unsaturation:4;family:CE;total_carbon:20;total_unsaturation:4,5
ST000818,CE(20:5); [M+NH4]+@10.35,CE,True,True,accepted,4.0,acyl:20:5;chain_carbon:20;chain_unsaturation:5;family:CE;family_unsaturation:CE:5;total_carbon:20;total_unsaturation:5,chain_carbon:20;chain_unsaturation:5;family:CE;total_carbon:20;total_unsaturation:5,5
ST000818,CE(22:4); [M+NH4]+@10.83,CE,True,True,accepted,0.0,acyl:22:4;chain_carbon:22;chain_unsaturation:4;family:CE;family_unsaturation:CE:4;total_carbon:22;total_unsaturation:4,chain_carbon:22;chain_unsaturation:4;family:CE;total_carbon:22;total_unsaturation:4,5
ST000818,CE(22:5); [M+NH4]+@10.66,CE,True,True,accepted,2.0,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:CE;family_unsaturation:CE:5;total_carbon:22;total_unsaturation:5,chain_carbon:22;chain_unsaturation:5;family:CE;total_carbon:22;total_unsaturation:5,5
ST000818,CE(22:6); [M+NH4]+@10.44,CE,True,True,accepted,2.0,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:CE;family_unsaturation:CE:6;total_carbon:22;total_unsaturation:6,chain_carbon:22;chain_unsaturation:6;family:CE;total_carbon:22;total_unsaturation:6,5
ST000818,DG 26:1; [M+NH4]+@5.51,DAG,True,True,accepted,3.0,acyl:26:1;chain_carbon:26;chain_unsaturation:1;family:DAG;family_unsaturation:DAG:1;total_carbon:26;total_unsaturation:1,chain_unsaturation:1;family:DAG;family_unsaturation:DAG:1;total_unsaturation:1,4
ST000818,DG 30:0; [M+NH4]+@7.35,DAG,True,True,accepted,0.0,acyl:30:0;chain_carbon:30;chain_unsaturation:0;family:DAG;family_unsaturation:DAG:0;total_carbon:30;total_unsaturation:0,chain_unsaturation:0;family:DAG;total_unsaturation:0,3
ST000818,DG 32:0; [M+NH4]+@7.86,DAG,True,True,accepted,0.0,acyl:32:0;chain_carbon:32;chain_unsaturation:0;family:DAG;family_unsaturation:DAG:0;total_carbon:32;total_unsaturation:0,chain_carbon:32;chain_unsaturation:0;family:DAG;total_carbon:32;total_unsaturation:0,5
ST000818,DG 32:1; [M+NH4]+@7.43,DAG,True,True,accepted,4.0,acyl:32:1;chain_carbon:32;chain_unsaturation:1;family:DAG;family_unsaturation:DAG:1;total_carbon:32;total_unsaturation:1,chain_carbon:32;chain_unsaturation:1;family:DAG;family_unsaturation:DAG:1;total_carbon:32;total_unsaturation:1,6
ST000818,DG 32:2; [M+NH4]+@6.99,DAG,True,True,accepted,0.0,acyl:32:2;chain_carbon:32;chain_unsaturation:2;family:DAG;family_unsaturation:DAG:2;total_carbon:32;total_unsaturation:2,chain_carbon:32;chain_unsaturation:2;family:DAG;family_unsaturation:DAG:2;total_carbon:32;total_unsaturation:2,6
ST000818,DG 33:1; [M+NH4]+@7.70,DAG,True,True,accepted,1.0,acyl:33:1;chain_carbon:33;chain_unsaturation:1;family:DAG;family_unsaturation:DAG:1;total_carbon:33;total_unsaturation:1,chain_carbon:33;chain_unsaturation:1;family:DAG;family_unsaturation:DAG:1;total_carbon:33;total_unsaturation:1,6
ST000818,DG 34:0; [M+NH4]+@8.36,DAG,True,True,accepted,4.0,acyl:34:0;chain_carbon:34;chain_unsaturation:0;family:DAG;family_unsaturation:DAG:0;total_carbon:34;total_unsaturation:0,chain_carbon:34;chain_unsaturation:0;family:DAG;total_carbon:34;total_unsaturation:0,5
ST000818,DG 34:2; [M+NH4]+@7.52,DAG,True,True,accepted,4.0,acyl:34:2;chain_carbon:34;chain_unsaturation:2;family:DAG;family_unsaturation:DAG:2;total_carbon:34;total_unsaturation:2,chain_carbon:34;chain_unsaturation:2;family:DAG;family_unsaturation:DAG:2;total_carbon:34;total_unsaturation:2,6
ST000818,DG 34:3; [M+NH4]+@7.16,DAG,True,True,accepted,3.0,acyl:34:3;chain_carbon:34;chain_unsaturation:3;family:DAG;family_unsaturation:DAG:3;total_carbon:34;total_unsaturation:3,chain_carbon:34;chain_unsaturation:3;family:DAG;total_carbon:34;total_unsaturation:3,5
ST000818,DG 34:4; [M+NH4]+@6.83,DAG,True,True,accepted,3.0,acyl:34:4;chain_carbon:34;chain_unsaturation:4;family:DAG;family_unsaturation:DAG:4;total_carbon:34;total_unsaturation:4,chain_carbon:34;chain_unsaturation:4;family:DAG;total_carbon:34;total_unsaturation:4,5
ST000818,DG 35:1; [M+NH4]+@8.16,DAG,True,True,accepted,1.0,acyl:35:1;chain_carbon:35;chain_unsaturation:1;family:DAG;family_unsaturation:DAG:1;total_carbon:35;total_unsaturation:1,chain_carbon:35;chain_unsaturation:1;family:DAG;family_unsaturation:DAG:1;total_carbon:35;total_unsaturation:1,6
ST000818,DG 35:2; [M+NH4]+@7.81,DAG,True,True,accepted,2.0,acyl:35:2;chain_carbon:35;chain_unsaturation:2;family:DAG;family_unsaturation:DAG:2;total_carbon:35;total_unsaturation:2,chain_carbon:35;chain_unsaturation:2;family:DAG;family_unsaturation:DAG:2;total_carbon:35;total_unsaturation:2,6
ST000818,DG 36:0; [M+NH4]+@8.68,DAG,True,True,accepted,1.0,acyl:36:0;chain_carbon:36;chain_unsaturation:0;family:DAG;family_unsaturation:DAG:0;total_carbon:36;total_unsaturation:0,chain_carbon:36;chain_unsaturation:0;family:DAG;total_carbon:36;total_unsaturation:0,5
ST000818,DG 36:1; [M+NH4]+@8.41,DAG,True,True,accepted,0.0,acyl:36:1;chain_carbon:36;chain_unsaturation:1;family:DAG;family_unsaturation:DAG:1;total_carbon:36;total_unsaturation:1,chain_carbon:36;chain_unsaturation:1;family:DAG;family_unsaturation:DAG:1;total_carbon:36;total_unsaturation:1,6
ST000818,DG 36:2; [M+NH4]+@8.00,DAG,True,True,accepted,3.0,acyl:36:2;chain_carbon:36;chain_unsaturation:2;family:DAG;family_unsaturation:DAG:2;total_carbon:36;total_unsaturation:2,chain_carbon:36;chain_unsaturation:2;family:DAG;family_unsaturation:DAG:2;total_carbon:36;total_unsaturation:2,6
ST000818,DG 36:3; [M+NH4]+@7.67,DAG,True,True,accepted,2.0,acyl:36:3;chain_carbon:36;chain_unsaturation:3;family:DAG;family_unsaturation:DAG:3;total_carbon:36;total_unsaturation:3,chain_carbon:36;chain_unsaturation:3;family:DAG;total_carbon:36;total_unsaturation:3,5
ST000818,DG 36:4; [M+NH4]+@7.34,DAG,True,True,accepted,0.0,acyl:36:4;chain_carbon:36;chain_unsaturation:4;family:DAG;family_unsaturation:DAG:4;total_carbon:36;total_unsaturation:4,chain_carbon:36;chain_unsaturation:4;family:DAG;total_carbon:36;total_unsaturation:4,5
ST000818,DG 36:5; [M+NH4]+@6.97,DAG,True,True,accepted,2.0,acyl:36:5;chain_carbon:36;chain_unsaturation:5;family:DAG;family_unsaturation:DAG:5;total_carbon:36;total_unsaturation:5,chain_carbon:36;chain_unsaturation:5;family:DAG;total_carbon:36;total_unsaturation:5,5
ST000818,DG 38:1; [M+NH4]+@8.64,DAG,True,True,accepted,1.0,acyl:38:1;chain_carbon:38;chain_unsaturation:1;family:DAG;family_unsaturation:DAG:1;total_carbon:38;total_unsaturation:1,chain_carbon:38;chain_unsaturation:1;family:DAG;family_unsaturation:DAG:1;total_carbon:38;total_unsaturation:1,6
ST000818,DG 38:2; [M+NH4]+@8.47,DAG,True,True,accepted,2.0,acyl:38:2;chain_carbon:38;chain_unsaturation:2;family:DAG;family_unsaturation:DAG:2;total_carbon:38;total_unsaturation:2,chain_carbon:38;chain_unsaturation:2;family:DAG;family_unsaturation:DAG:2;total_carbon:38;total_unsaturation:2,6
ST000818,DG 38:3; [M+NH4]+@8.17,DAG,True,True,accepted,1.0,acyl:38:3;chain_carbon:38;chain_unsaturation:3;family:DAG;family_unsaturation:DAG:3;total_carbon:38;total_unsaturation:3,chain_carbon:38;chain_unsaturation:3;family:DAG;total_carbon:38;total_unsaturation:3,5
ST000818,DG 38:4; [M+NH4]+@8.01,DAG,True,True,accepted,0.0,acyl:38:4;chain_carbon:38;chain_unsaturation:4;family:DAG;family_unsaturation:DAG:4;total_carbon:38;total_unsaturation:4,chain_carbon:38;chain_unsaturation:4;family:DAG;total_carbon:38;total_unsaturation:4,5
ST000818,DG 38:5; [M+NH4]+@7.55,DAG,True,True,accepted,1.0,acyl:38:5;chain_carbon:38;chain_unsaturation:5;family:DAG;family_unsaturation:DAG:5;total_carbon:38;total_unsaturation:5,chain_carbon:38;chain_unsaturation:5;family:DAG;total_carbon:38;total_unsaturation:5,5
ST000818,DG 38:6; [M+NH4]+@7.24,DAG,True,True,accepted,4.0,acyl:38:6;chain_carbon:38;chain_unsaturation:6;family:DAG;family_unsaturation:DAG:6;total_carbon:38;total_unsaturation:6,chain_carbon:38;chain_unsaturation:6;family:DAG;total_carbon:38;total_unsaturation:6,5
ST000818,DG 38:7; [M+NH4]+@6.87,DAG,True,True,accepted,4.0,acyl:38:7;chain_carbon:38;chain_unsaturation:7;family:DAG;family_unsaturation:DAG:7;total_carbon:38;total_unsaturation:7,chain_carbon:38;chain_unsaturation:7;family:DAG;total_carbon:38;total_unsaturation:7,5
ST000818,DG 40:3; [M+NH4]+@8.57,DAG,True,True,accepted,2.0,acyl:40:3;chain_carbon:40;chain_unsaturation:3;family:DAG;family_unsaturation:DAG:3;total_carbon:40;total_unsaturation:3,chain_carbon:40;chain_unsaturation:3;family:DAG;total_carbon:40;total_unsaturation:3,5
ST000818,DG 40:6; [M+NH4]+@7.74,DAG,True,True,accepted,2.0,acyl:40:6;chain_carbon:40;chain_unsaturation:6;family:DAG;family_unsaturation:DAG:6;total_carbon:40;total_unsaturation:6,chain_carbon:40;chain_unsaturation:6;family:DAG;total_carbon:40;total_unsaturation:6,5
ST000818,DG 40:7; [M+NH4]+@7.46,DAG,True,True,accepted,3.0,acyl:40:7;chain_carbon:40;chain_unsaturation:7;family:DAG;family_unsaturation:DAG:7;total_carbon:40;total_unsaturation:7,chain_carbon:40;chain_unsaturation:7;family:DAG;total_carbon:40;total_unsaturation:7,5
ST000818,MG 17:0; [M+Li]+@3.12,MG 17:0; [M+Li]+@3.12,True,False,unrecognized_or_undersized_lipid_family,,acyl:17:0;chain_carbon:17;chain_unsaturation:0;family:MG 17:0; [M+Li]+@3.12;family_unsaturation:MG 17:0; [M+Li]+@3.12:0;total_carbon:17;total_unsaturation:0,,0
ST000818,PC 19:1; [M+H]+@1.76,PC,True,True,accepted,1.0,acyl:19:1;chain_carbon:19;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:19;total_unsaturation:1,chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_unsaturation:1,4
ST000818,PC 21:4; [M+Na]+@1.26,PC,True,True,accepted,3.0,acyl:21:4;chain_carbon:21;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:21;total_unsaturation:4,chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_unsaturation:4,4
ST000818,PC 26:0; [M+H]+@4.42,PC,True,True,accepted,2.0,acyl:26:0;chain_carbon:26;chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_carbon:26;total_unsaturation:0,chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_unsaturation:0,4
ST000818,PC 28:0; [M+H]+@5.17,PC,True,True,accepted,4.0,acyl:28:0;chain_carbon:28;chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_carbon:28;total_unsaturation:0,chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_unsaturation:0,4
ST000818,PC 29:0; [M+H]+@5.50,PC,True,True,accepted,3.0,acyl:29:0;chain_carbon:29;chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_carbon:29;total_unsaturation:0,chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_unsaturation:0,4
ST000818,PC 30:0; [M+H]+@5.78,PC,True,True,accepted,4.0,acyl:30:0;chain_carbon:30;chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_carbon:30;total_unsaturation:0,chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_unsaturation:0,4
ST000818,PC 30:3; [M+H]+@5.13,PC,True,True,accepted,2.0,acyl:30:3;chain_carbon:30;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:30;total_unsaturation:3,chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_unsaturation:3,4
ST000818,PC 31:1; [M+Na]+@5.66,PC,True,True,accepted,0.0,acyl:31:1;chain_carbon:31;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:31;total_unsaturation:1,chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_unsaturation:1,4
ST000818,PC 32:0; [M+H]+@6.45,PC,True,True,accepted,2.0,acyl:32:0;chain_carbon:32;chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_carbon:32;total_unsaturation:0,chain_carbon:32;chain_unsaturation:0;family:PC;family_unsaturation:PC:0;total_carbon:32;total_unsaturation:0,6
ST000818,PC 32:1; [M+H]+@5.93,PC,True,True,accepted,0.0,acyl:32:1;chain_carbon:32;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:32;total_unsaturation:1,chain_carbon:32;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:32;total_unsaturation:1,6
ST000818,PC 32:2; [M+H]+@6.54,PC,True,True,accepted,1.0,acyl:32:2;chain_carbon:32;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:32;total_unsaturation:2,chain_carbon:32;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:32;total_unsaturation:2,6
ST000818,PC 32:3; [M+H]+@5.11,PC,True,True,accepted,3.0,acyl:32:3;chain_carbon:32;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:32;total_unsaturation:3,chain_carbon:32;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:32;total_unsaturation:3,6
ST000818,PC 32:4; [M+H]+@5.35,PC,True,True,accepted,0.0,acyl:32:4;chain_carbon:32;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:32;total_unsaturation:4,chain_carbon:32;chain_unsaturation:4;family:PC;family_unsaturation:PC:4;total_carbon:32;total_unsaturation:4,6
ST000818,PC 33:3; [M+H]+@5.47,PC,True,True,accepted,2.0,acyl:33:3;chain_carbon:33;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:33;total_unsaturation:3,chain_carbon:33;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:33;total_unsaturation:3,6
ST000818,PC 34:1; [M+H]+@6.54,PC,True,True,accepted,1.0,acyl:34:1;chain_carbon:34;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:34;total_unsaturation:1,chain_carbon:34;chain_unsaturation:1;family:PC;family_unsaturation:PC:1;total_carbon:34;total_unsaturation:1,6
ST000818,PC 34:2; [M+H]+@6.12,PC,True,True,accepted,0.0,acyl:34:2;chain_carbon:34;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:34;total_unsaturation:2,chain_carbon:34;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:34;total_unsaturation:2,6
ST000818,PC 34:3; [M+H]+@5.61,PC,True,True,accepted,4.0,acyl:34:3;chain_carbon:34;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:34;total_unsaturation:3,chain_carbon:34;chain_unsaturation:3;family:PC;family_unsaturation:PC:3;total_carbon:34;total_unsaturation:3,6
ST000818,PC 35:2; [M+H]+@6.48,PC,True,True,accepted,0.0,acyl:35:2;chain_carbon:35;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:35;total_unsaturation:2,chain_carbon:35;chain_unsaturation:2;family:PC;family_unsaturation:PC:2;total_carbon:35;total_unsaturation:2,6
